Position,Name,Points
1,Azuuzz,3117164
2,UMY Stern,2909016
3,Cluster82,2458256
4,Baba Basti,2216175
5,2 s t y,1462871
6,Bugab0o,1443980
7,lazerty57,1240291
8,RAV28,1084366
9,haasenpeter rex,1070518
10,dome94G,1068880
11,TheShorty,1003564
12,lefueT,825486
13,Gordon Freimann,785842
14,Skywölkchen,755093
15,DragonWiz,627462
16,SamoZlo,581727
17,PHOENIX FOX,481520
18,Fürstin Elora,303236
19,Dragon blou,265671
20,Mac1902,220858
21,Katerina77,144270
22,Sphere8472,28169
