position;name;points
1;Li La QuEeNuS;157212543
2;Smowy;114320166
3;azerty57;111958869
4;adhd9;111417768
5;SNEAKY BUNNY;108587823
6;Feivel D MauS;108069247
7;pizm8 ツ;106708303
8;Archy Monkey;104461167
9;Fürst der Nazgûl;100490305
10;Kotor47;94202871
11;IefueT;93927484
12;haasenpeter rex;87961589
13;Baba Basti;87847342
14;Peeter99;87026114
15;Bugab0o;86563517
16;Kytrider;83790153
17;Dejweed;80624875
18;Haulsen;79879155
19;111Dave111;79340862
20;UMY LION OF GOD CC;78790371
