Position,Name,Points
1,[AZO]pizm8 ツ,4508164
2,[AZO]Archy Monkey,3257082
3,[AZO]Anakín,2570994
4,[AZO]Fran171526,2157164
5,[AZO]supi pupi,1887709
6,[AZO]kotor47,1880050
7,[AZO]Bugab0o,1859069
8,[AZO]Bogo und Pini,1483385
9,[AZO]Kytrider,1458900
10,[AZO]Dejweed,1401622
11,[AZO]haasenpeter rex,1337574
12,[AZO]Aenwe,1324597
13,[AZO]Giorgiotown,1139670
14,[AZO]Cluster82,1055003
15,[AZO]z4ID,991474
16,[AZO]LaFleur32,579382
17,[AZO]jukata,507392
18,[AZO]GaaGol,334401
19,[AZO]SNPOL,264508
