position;name;points
1;Adäm;3610118
2;Archy Monkey;2878867
3;Kytrider;2748370
4;adhd9;2679628
5;Kotor47;2281266
6;Anakín;2212316
7;Fran171526;2203562
8;Feivel D MauS;2199202
9;UMYstern;1820863
10;CalibratGTR;1448583
11;Aenwe;1384372
12;LE LIGRE;1285542
13;haasenpeter rex;1272678
14;Dejweed;1244699
15;supi pupi;1211475
16;Giorgiotown;1165133
17;Bogo und Pini;1052025
18;mr prynn;888807
19;scotch2013;648118
20;ENG ḳ;409126
21;jukata;331745
22;giMp;94666
